track_id,artist_name,track_name,duration_ms,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,danceability
62zFEHfAYl5kdHYOivj4BC,Pitbull,International Love (feat. Chris Brown),227280,0.0124,0.855,0.0,0,0.335,-3.035,0,0.0499,120.05,4,0.648,1
5yDL13y5giogKs2fSNf7sj,The Wanted,Glad You Came,197935,0.0319,0.851,0.0,7,0.108,-3.873,0,0.0639,126.885,4,0.452,1
1nZzRJbFvCEct3uzu04ZoL,Katy Perry,Part Of Me,216160,0.000417,0.918,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,0.769,1
2lh102c4YiTbDeC1dKum01,Maroon 5,Payphone - Cutmore Remix,191653,0.000958,0.899,0.0,11,0.222,-4.654,1,0.115,128.049,4,0.585,1
2wOVXsIRIoniqipE9I5ZVx,Rita Ora,Only Want You - Sam Feldt Remix,179150,0.232,0.786,0.000106,9,0.122,-4.665,1,0.13,105.945,4,0.347,1
1IXGILkPm0tOCNeq00kCPa,Shawn Mendes,If I Can't Have You - Gryffin Remix,253040,0.0567,0.818,0.0,2,0.0919,-4.552,1,0.032,124.957,4,0.59,1
0C4ejWmOTMv8vuYj85mf8m,Rihanna,S&M,243533,0.0113,0.682,0.00016,1,0.104,-5.02,1,0.042,127.975,4,0.833,1
12KUFSHFgT0XCoiSlvdQi4,Ariana Grande,Break Free,214840,0.0064,0.702,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,0.284,1
7nbVbGjifh0m2fhPYqcI1R,Ava Max,Sweet but Psycho - Morgan Page Dance Remix,226875,0.0334,0.795,1.05e-05,1,0.089,-5.439,1,0.0343,127.959,4,0.424,1
0azC730Exh71aQlOt9Zj3y,Calvin Harris,This Is What You Came For (feat. Rihanna),222160,0.199,0.927,0.119,9,0.148,-2.787,0,0.0332,123.962,4,0.465,1
1kPpge9JDLpcj15qgrPbYX,Owl City,Good Time,205933,0.0239,0.872,6.98e-06,3,0.371,-4.269,1,0.14,126.05,4,0.682,1
3f7gYMirBEKuc57218BjOY,Katy Perry,California Gurls,234653,0.0038,0.753,0.0,0,0.18,-3.71,1,0.0536,125.005,4,0.403,1
0TDLuuLlV54CkRRUOahJb4,David Guetta,Titanium (feat. Sia),245040,0.0679,0.787,0.15,0,0.127,-3.674,0,0.103,126.062,4,0.301,1
1NDxZ7cFAo481dtYWdrUnR,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613,0.15,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733,1
0qc4QlcCxVTGyShurEv1UU,Sam Feldt,Post Malone (feat. RANI),174444,0.0771,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,4,0.651,1
2P4OICZRVAQcYAV2JReRfj,Avicii,Waiting For Love,230613,0.31,0.736,0.0,6,0.198,-3.863,0,0.0527,127.999,4,0.613,1
3tyPOhuVnt5zd5kGfxbCyL,Rihanna,Where Have You Been,242680,0.00201,0.847,0.0204,0,0.223,-6.34,0,0.0916,127.963,4,0.444,1
5XUNFwRuBVEwL3ilsNSIfT,Martin Jensen,Solo Dance - Club Mix,261463,0.00756,0.837,0.000296,6,0.233,-8.246,0,0.0382,122.983,3,0.501,1
5xYC48nOppVemY6U5GRGTb,David Guetta,Memories (feat. Kid Cudi),210853,0.00144,0.916,4.34e-06,8,0.251,-3.932,1,0.255,129.983,4,0.375,1
09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,200786,0.0797,0.76,0.0,0,0.299,-3.669,0,0.045,99.945,4,0.41,1
6IUxxEeE9fGdZa5HYDFYLn,Rita Ora,Your Song - Cheat Codes Remix,215592,0.0288,0.755,0.0,1,0.295,-4.359,1,0.0307,118.003,4,0.424,1
1gihuPhrLraKYrJMAEONyc,Calvin Harris,Feel So Close - Radio Edit,206413,0.000972,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,4,0.919,1
4beiJCvEi0OQedAkuHO3dB,Jonas Blue,Mama - Syn Cole Remix,179887,0.0299,0.793,0.0,11,0.071,-3.551,0,0.045,126.025,4,0.645,1
71R6zJsrF3ffc3TBFHfivX,Mohombi,Bumpy Ride,224720,0.0476,0.842,0.0,0,0.134,-4.628,0,0.038,104.958,4,0.818,1
2iJuuzV8P9Yz0VSurttIV5,will.i.am,Scream & Shout,283400,0.019,0.685,8.96e-05,5,0.131,-6.849,1,0.0696,130.033,4,0.501,1
18YRKiIZO4qDEc5Ik0Cry6,Marshmello,FRIENDS - R3hab Remix,157142,0.028,0.814,0.0,9,0.0969,-4.398,0,0.0409,104.93,4,0.696,1
1NpW5kyvO4XrNJ3rnfcNy3,Flo Rida,Wild Ones (feat. Sia),232946,0.0991,0.86,0.0,5,0.262,-5.324,0,0.0554,127.075,4,0.437,1
4yVys4jJNffGADPkmSDzpJ,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - DJ LBR Remix",203618,0.000209,0.774,3.84e-05,9,0.169,-3.695,1,0.112,179.998,4,0.209,1
0Qydhjycb5IFm02W6zJ2Tn,Hailee Steinfeld,Love Myself - KREAM Remix,221720,0.00764,0.772,1.26e-05,7,0.0515,-4.79,0,0.0962,124.947,4,0.274,1
7MmG8p0F9N3C4AXdK6o6Eb,Calvin Harris,Outside (feat. Ellie Goulding),227266,0.213,0.823,0.0,2,0.322,-4.123,0,0.0394,128.035,4,0.418,1
7gEbuXht8gYcA5OdN9zUpy,Jess Glynne,I'll Be There - Cahill Remix,183991,0.00198,0.887,3.91e-05,7,0.0518,-3.607,1,0.0387,124.073,4,0.571,1
5Xt5iEbljmwJW51LMTQ6Nx,P!nk,What About Us - Cash Cash Remix,233902,0.0509,0.797,4.77e-06,8,0.104,-2.565,1,0.0469,122.898,4,0.222,1
6qUSs4FDzZUdAhY6JDIJfa,David Guetta,Who's That Chick? (feat. Rihanna),201040,0.00377,0.602,0.0,11,0.0458,-4.733,0,0.116,127.938,4,0.933,1
4Y7XAxTANhu3lmnLAzhWJW,Pitbull,Fireball (feat. John Ryan),236200,0.0908,0.933,8.53e-05,10,0.0607,-5.38,1,0.056,122.959,4,0.836,1
0KURlSvVShmFDbw1oum9QS,Anne-Marie,2002 - Jay Pryor Remix,183077,0.131,0.868,1.87e-05,4,0.226,-4.269,1,0.0486,117.953,4,0.704,1
3s4U7OHV7gnj42VV72eSZ6,Clean Bandit,Rather Be (feat. Jess Glynne),227833,0.162,0.586,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,0.549,1
7vFoFDWqTX0mHzLfrF1Cfy,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,180565,0.166,0.685,1.18e-05,4,0.16,-6.237,1,0.0309,118.016,4,0.603,1
7srwQKnqYsIY26Aatbazaq,DJ Snake,Let Me Love You - Tiësto's AFTR:HRS Mix,155840,0.0107,0.83,2.06e-05,0,0.495,-4.587,0,0.0427,120.013,4,0.386,1
2A17f6I4fh6GqYX0J8noGr,Ed Sheeran,Galway Girl - Martin Jensen Remix,196043,0.0245,0.748,0.0,9,0.141,-4.576,1,0.0438,100.055,4,0.731,1
3kGfazcbVvVkuZunzlLgTD,Sigala,Came Here for Love,202999,0.0313,0.868,0.0,6,0.122,-3.287,1,0.0431,124.994,4,0.72,1
2Sh4sAOfnSHEVKFyysxzat,Shakira,Can't Remember to Forget You (feat. Rihanna),206866,0.122,0.81,0.0,11,0.141,-3.556,0,0.0661,137.968,4,0.824,1
5YPMEOJ58kfl56VHxTgwx3,David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,0.173,0.921,0.0,8,0.331,-1.702,0,0.0533,130.072,4,0.8,1
5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),251088,0.406,0.763,0.0,9,0.18,-4.068,0,0.0523,101.965,4,0.742,1
5ETXBavoEIZcPVIVjeMP1E,Shawn Mendes,There's Nothing Holdin' Me Back - NOTD Remix,194320,0.0591,0.679,0.0,11,0.0872,-4.589,0,0.046,122.046,4,0.751,1
0goj2jVaUvxQP2zsyt7Xol,Mabel,Don't Call Me Up - R3HAB Remix,153333,0.287,0.812,2.45e-05,6,0.0897,-4.41,0,0.183,108.05,4,0.58,1
3hDFOFjGIFwlSmCO6b39M4,Jonas Blue,Perfect Strangers,196613,0.39,0.861,0.0,1,0.213,-4.1,1,0.0451,117.965,4,0.704,1
52Y5nYBQgqawttJxxtUv1e,Daya,Insomnia - King Topher Remix,176097,0.0107,0.718,0.0102,4,0.33,-7.149,0,0.0376,122.993,4,0.206,1
235LXPXfi0SmOaS9TaCh3c,Katy Perry,Teenage Dream,227741,0.0162,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,1
4B0JvthVoAAuygILe3n4Bs,Justin Bieber,What Do You Mean?,205680,0.59,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,0.793,1
4kXDTeaXTJGRlyGQ15fhvA,Jessie J,Bang Bang - 3LAU Remix,186333,0.0165,0.875,2.1e-06,7,0.375,-3.337,0,0.0441,127.979,4,0.386,1
3UN6cIn3VIyg0z1LCuFSum,David Guetta,Without You (feat. Usher),208133,0.227,0.614,4.06e-06,2,0.157,-3.727,1,0.0285,127.884,4,0.402,1
2S5LNtRVRPbXk01yRQ14sZ,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",224258,0.0242,0.766,0.0,9,0.0793,-4.697,0,0.141,118.004,4,0.784,1
4raMIjIjMc8JohHth7l9lG,Lewis Capaldi,Bruises - Steve Void Remix,212280,0.241,0.746,0.0,9,0.316,-5.96,1,0.0502,124.971,4,0.538,1
1VYj8u5I4L5Xl21zQiQMx7,Ed Sheeran,I Don't Care (with Justin Bieber) - Jonas Blue Remix,192681,0.0736,0.872,0.0,6,0.337,-5.775,1,0.0502,124.026,4,0.25,1
6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,0.075,0.817,0.0,1,0.187,-3.862,1,0.109,98.064,4,0.782,1
4NkgQJFG0aDHXyylIGnmJ4,Dua Lipa,New Rules - KREAM Remix,280853,0.00638,0.752,0.000345,9,0.0966,-5.456,0,0.111,122.008,4,0.429,1
7al2umgR86au9ri0VazVD9,Shawn Mendes,Treat You Better - Ashworth Remix,232666,0.186,0.62,0.0,1,0.0852,-6.737,1,0.0642,92.98,4,0.613,1
2CqnpBHeQGfgj8FDB7zuTv,Clean Bandit,Solo (feat. Demi Lovato) - Wideboys Remix,188852,0.219,0.946,0.0,11,0.143,-3.73,0,0.211,122.045,4,0.498,1
3qwQ3PEudWSXRaWbsJUUx5,Zedd,Stay - Jonas Blue Remix,266341,0.0096,0.846,0.00803,5,0.0403,-4.545,0,0.0468,125.009,4,0.564,1
2U8NXPTXZWG2O0ye2sYRiH,Icona Pop,I Love It (feat. Charli XCX),157152,0.00952,0.906,1.64e-05,8,0.153,-2.671,1,0.0284,125.916,4,0.824,1
2iwuVfywrt9K29Rc8opPOp,David Guetta,This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016] - Faustix Remix,184500,0.00676,0.798,0.000334,9,0.0502,-5.821,0,0.0411,109.967,4,0.484,1
4zLSkwZaiMfzzapPCbdG90,GAMPER & DADONI,Gimme! Gimme! Gimme!,187068,0.0151,0.748,0.016,2,0.0729,-5.36,0,0.058,125.999,4,0.417,1
1Um42d1EGAvKP30xI0t9y0,Standy,You Spin Me Round (Like A Record) - Radio Edit,176744,0.00708,0.946,0.0736,7,0.301,-2.811,0,0.0437,128.94,4,0.387,1
58VgSGe9D9xz3BSvY9Gpua,Phil The Beat,Anytime,148500,0.0407,0.855,0.000503,6,0.0729,-5.077,1,0.293,124.011,4,0.527,1
0oLBr0Knuo63yDvnq3f5U3,David Puentez,Outta Love,164704,0.0694,0.75,2.62e-05,3,0.153,-4.979,1,0.0577,124.019,4,0.269,1
6i7zAdNhzUN2k1HcrBxPHG,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),156960,0.0247,0.828,2.55e-06,2,0.121,-5.36,1,0.193,124.962,4,0.6,1
46lyJh9GYmWsHez3EsvmAx,VINAI,Rise Up (feat. Vamero),182000,0.011,0.927,0.0,1,0.162,-3.633,1,0.049,126.037,4,0.361,1
1rIIZijH9LIMqtdY5x9Ebe,VIZE,Brother Louie,172459,0.104,0.747,1.33e-05,6,0.121,-3.989,0,0.19,117.011,4,0.867,1
51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,190487,0.0219,0.766,6.81e-06,6,0.129,-6.896,1,0.0568,123.062,4,0.198,1
5gFCFZnV0QTt1YfjY7dJBY,David Puentez,Superstar,165000,0.0624,0.725,0.0,0,0.1,-6.198,1,0.203,119.965,4,0.468,1
2A0CxheiQGQdCiKtOR7jMP,LUM!X,The Passenger (LaLaLa) [feat. MOKABY],159360,0.0609,0.771,0.000277,0,0.209,-6.178,0,0.137,125.061,4,0.687,1
1pNJycHf5rlmpAHDGzycpn,Mike Candys,The Riddle Anthem Rework,173333,0.0027,0.927,0.0,6,0.0657,-4.942,0,0.0397,126.035,4,0.459,1
1fkA6K3VO7W4nvGrcjukHN,Loona,Bailando (feat. Phil The Beat),137000,0.00759,0.819,0.0,11,0.321,-5.648,0,0.123,126.055,4,0.493,1
44YBrqFNpIXAWH0bT4a8Y2,CRISPIE,Can't Get You Out Of My Head,184761,0.118,0.766,0.000641,9,0.257,-6.616,0,0.0337,126.022,4,0.379,1
2pEJjOaIpVvp1gC0N40ehs,Sean Finn,The Rhythm of the Night,197453,0.0386,0.944,0.153,0,0.0455,-2.781,0,0.0481,125.964,4,0.464,1
7N06jo3EnV792VFaG8vuW6,Felix Jaehn,Close Your Eyes,160794,0.0663,0.823,1.17e-05,11,0.133,-3.563,0,0.2,128.136,4,0.52,1
0xfMlIW8lS40qvpsUw1l0X,Kungs,Never Going Home,169944,0.0907,0.846,0.047,0,0.057,-4.673,1,0.0392,122.042,4,0.942,1
547LWbvqDFeNS6xuK3XjLH,The Disco Boys,For You - Deeperlove Remix,146408,0.011,0.895,0.0064,7,0.379,-5.059,1,0.215,125.068,4,0.566,1
1qX6EzEftYFq7MWL0ry3An,Parx,Feel Right Now (feat. Nonô),150117,0.0338,0.868,0.000176,8,0.078,-5.073,0,0.0322,123.987,4,0.782,1
1ppOGANOzMT01Cxh9jx4hN,Olympis,Cool Kids,139047,0.415,0.5,3.12e-05,8,0.13,-11.297,1,0.0511,126.1,4,0.119,1
4WX7SQd1rvdZaFlnIUaSpj,Mike Candys,2012 (If the World Would End) - Radio Mix,166963,0.115,0.846,0.0,9,0.0946,-5.416,1,0.103,127.975,4,0.398,1
6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,231041,0.0469,0.897,3.14e-05,11,0.364,-3.712,0,0.0348,126.026,4,0.591,1
0W0ooKnuOJHSqp8zZRje7I,Culcha Candela,Hamma! - Single Edit,214360,0.0288,0.816,0.0,9,0.0999,-5.218,1,0.0796,99.991,4,0.625,1
6cx06DFPPHchuUAcTxznu9,Joel Corry,Head & Heart (feat. MNEK),166028,0.168,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,1
0b18g3G5spr4ZCkz7Y6Q0Q,Majestic,Rasputin,186209,0.00364,0.913,6.92e-05,6,0.193,-2.926,0,0.113,128.04,4,0.658,1
63bWXWGcWnRQvdS8bJWdkB,Alok,Love Again (feat. Alida),147401,0.0534,0.822,1.99e-05,0,0.121,-4.321,0,0.0507,127.225,4,0.338,1
0vWUhCPxpJOJR5urYbZypB,Purple Disco Machine,Hypnotized,195657,0.0968,0.813,0.000324,11,0.109,-5.084,0,0.0997,108.078,4,0.704,1
0siYMEsGrzzzlWLXK5zJfS,Joel Corry,BED,178087,0.0142,0.782,0.00221,6,0.333,-4.593,1,0.0341,123.989,4,0.618,1
5VQ8B15e6JHXk5Qi9h9inv,Geier Sturzflug,Bruttosozialprodukt,181026,0.334,0.831,0.0,2,0.0316,-4.272,1,0.12,165.844,4,0.972,1
1exP3lb9UZlpolDeqfWXj6,No Angels,Daylight In Your Eyes,211600,0.458,0.804,0.0,9,0.134,-5.505,1,0.0424,125.146,4,0.482,1
4MhaF08X17tmOmUcmRq5lN,Die Prinzen,Alles nur geklaut,191800,0.189,0.619,0.16,11,0.349,-10.427,0,0.0418,159.922,4,0.431,1
5IoGqgKc01aOc4MqzGfDmm,Micar,Burden Down,194000,0.137,0.632,0.000756,0,0.354,-5.25,0,0.0393,123.037,4,0.67,1
5N8retkpGAAMKkEpUCZeL6,ItaloBrothers,Summer Air,183587,0.0636,0.752,0.0,8,0.0814,-4.034,1,0.081,101.987,4,0.483,1
1X7654uBsdVKnZAqyIJT7y,Blümchen,Herz an Herz,227040,8.04e-05,0.962,0.203,5,0.339,-6.268,1,0.0537,180.375,4,0.38,1
1H5VQuShs4qfwBXyHF0PeH,Liquido,Narcotic - Radio Edit,236150,0.000876,0.607,0.0701,1,0.0918,-7.015,1,0.0231,102.068,4,0.446,1
0qaWEvPkts34WF68r8Dzx9,Riton,Turn Me On (feat. Vula),208473,0.0149,0.828,0.000588,11,0.0862,-4.711,1,0.0396,124.051,4,0.517,1
0GiwV6v3AgJfdu59tj719Y,Endor,Pump It Up,150635,0.203,0.894,9.95e-05,1,0.0606,-7.255,1,0.222,129.047,4,0.654,1
4dzDEm8AeXNuvqK9xH24IF,Anstandslos & Durchgeknallt,Ohne Dich,159813,0.0694,0.58,0.0,3,0.187,-7.747,1,0.0498,122.984,4,0.523,1
3Be7CLdHZpyzsVijme39cW,Kygo,What's Love Got to Do with It,208156,0.275,0.664,0.0,8,0.0632,-5.908,0,0.154,105.023,4,0.617,1
1IivtUqnUfW9jH3pM08D8U,Jan Delay,Oh Jonny,219013,0.0122,0.577,0.000139,5,0.121,-7.107,1,0.0929,87.554,4,0.763,1
51WUacrCkukxCgym463uNN,Gestört aber GeiL,Wohin willst du,210994,0.04,0.755,0.00244,0,0.0749,-7.49,0,0.0563,122.008,4,0.314,1
2TiIXOtfaPnfGuAerof0UH,Roxette,Sleeping In My Car,226133,0.00963,0.847,0.0,6,0.146,-3.806,1,0.036,135.232,4,0.564,1
1uKubXaFxoYl5KYiLAa0aw,Frida Gold,Wovon sollen wir träumen,211773,0.00074,0.727,0.000112,7,0.202,-5.756,1,0.0554,127.995,4,0.586,1
0U6bQIAh6MCGo1xjbIIx2S,Various Artists,Instagram,184558,0.125,0.906,0.0,8,0.423,-2.097,0,0.0965,96.071,4,0.95,1
5OHOykHs3Ct2pgbqod8uMD,Kay One,Senorita,238978,0.0141,0.75,0.0,2,0.0285,-6.856,1,0.17,98.071,4,0.709,1
3N3t4yMGy1PCF7ZbizvZbK,Culture Beat,Mr. Vain - Radio Edit,257466,0.0726,0.997,0.0235,9,0.123,-7.666,0,0.0399,132.872,4,0.391,1
0zg8u9UUlvwSvBJYEjhgDT,Dua Lipa,Love Again - Imanbek Remix,214000,0.00262,0.91,0.00194,6,0.0589,-3.39,0,0.0554,119.999,4,0.682,1
09uma8kvpf699ailOSlzds,Captain Jack,Captain Jack - Short Mix,248533,0.0726,0.999,4.15e-05,1,0.238,-4.375,0,0.0828,149.875,4,0.566,1
127uq83uGFapbddqiMUKky,David Guetta,Sexy Bitch (feat. Akon),195853,0.0771,0.627,0.000616,11,0.131,-5.018,0,0.0486,130.011,4,0.801,1
6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,203000,0.0275,0.741,0.0,5,0.312,-4.973,0,0.034,123.077,4,0.571,1
2IDDQFHRf9iH35jeL89uNs,Alle Farben,Please Tell Rosie,172640,0.024,0.681,0.0109,0,0.157,-7.631,0,0.0488,121.978,4,0.768,1
53rQM3LpXLf2hyClva3jiz,Ida Corr,Let Me Think About It - Radio Edit,153360,0.000707,0.767,0.0709,0,0.131,-2.339,0,0.0475,129.073,4,0.777,1
1bA2ZK7CFxEMnyn1dWP2jp,Bakermat,Baby,160053,0.135,0.922,0.0513,1,0.225,-2.715,0,0.116,125.961,4,0.637,1
4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,289133,0.0873,0.766,0.0,0,0.509,-6.375,1,0.0265,127.96,4,0.61,1
49aLCvvEKM5EA8IYwDmtaE,Martin Solveig,Intoxicated - Radio Edit,159560,0.00435,0.688,0.00477,0,0.0972,-4.008,1,0.0386,124.987,4,0.502,1
6rQ9qJPvInEqSzlh89LsPJ,Mr. President,Coco Jamboo - Radio Version,218733,0.0791,0.838,0.0,1,0.152,-5.414,0,0.0421,100.019,4,0.965,1
3Ev29Sj0ca0TD11oE8N0Bc,Jennifer Lopez,Let's Get Loud,239400,0.135,0.937,0.000128,5,0.35,-4.81,0,0.0551,130.993,4,0.906,1
5jVJAojK3LFKETjI2gYb8O,Nick Kamen,I Promised Myself,240773,0.00424,0.801,0.00171,9,0.0326,-12.282,1,0.0306,128.179,4,0.692,1
7JoVRy6b5AqggrBcSQ27wV,Armin van Buuren ASOT Radio Top 20,Blah Blah Blah,183518,0.00897,0.963,0.00378,5,0.294,-3.912,0,0.0531,138.009,4,0.179,1
4IsHMzDbRE8q5Z4ALsQj3o,Paul Kalkbrenner,Sky and Sand,230500,0.6,0.329,0.863,10,0.193,-12.906,0,0.0592,127.021,4,0.526,1
0r1kH7SIkkPP9W7mUknObF,CRO,Easy,172208,0.0804,0.625,0.0,7,0.122,-6.512,1,0.0355,95.545,4,0.959,1
25F37dHEAbzandtlTRIcV2,Eric Prydz,Call on Me - Radio Mix,171360,0.00427,0.837,0.00115,10,0.839,-6.518,1,0.375,126.342,4,0.447,1
619bJQ9uDi8dnXzLebFI7y,David Guetta,When Love Takes Over (feat. Kelly Rowland),189000,0.0144,0.863,0.000193,11,0.2,-4.64,1,0.0255,129.972,4,0.496,1
2u8MGAiS2hBVE7GZzTZLQI,The Pointer Sisters,I'm So Excited,229466,0.104,0.858,0.000119,8,0.147,-6.496,1,0.0348,92.305,4,0.692,1
2prC6PPOZIPBsCD3dQb3lm,Felix Jaehn,Bonfire,183003,0.0613,0.785,1.67e-05,10,0.0814,-3.895,1,0.0714,111.078,4,0.381,1
030RDC2ayPOUM32F9IH7eE,Jermaine Jackson,When the Rain Begins to Fall,243800,0.0207,0.847,1.89e-06,0,0.126,-7.273,0,0.0326,152.892,4,0.764,1
0DUtmZD5TK6JwChuMql5ac,Soulsister,The Way to Your Heart,228293,0.244,0.652,1.59e-06,10,0.125,-9.177,0,0.0245,98.706,4,0.718,1
4RHTFtXwMcKHJUiLKskUfk,Dario G,Sunchyme,379200,0.119,0.861,0.415,4,0.101,-9.069,1,0.0693,133.016,4,0.292,1
4TsmezEQVSZNNPv5RJ65Ov,Rihanna,Pon de Replay,246960,0.000155,0.64,0.00077,7,0.101,-8.415,1,0.159,99.019,4,0.498,1
6g1NlCpW7fgqDnWbCCDrHl,Avicii,Wake Me Up - Radio Edit,247426,0.0038,0.783,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,0.643,1
6LUOMjoORvAkdhBYvESO46,Sia,Move Your Body - Alan Walker Remix,217906,0.0834,0.789,0.000896,10,0.391,-4.905,0,0.0892,128.028,4,0.4,1
5la3Ns6Kijy768nRHOvpCL,Pohlmann.,Wenn jetzt Sommer wär,225040,0.169,0.529,0.0,9,0.192,-9.303,0,0.0412,172.979,4,0.54,1
24Yi9hE78yPEbZ4kxyoXAI,SAINt JHN,Roses - Imanbek Remix,176840,0.0167,0.724,0.0107,8,0.353,-5.484,1,0.0495,121.975,4,0.898,1
1dzQoRqT5ucxXVaAhTcT0J,Lady Gaga,Just Dance,241933,0.0264,0.739,4.26e-05,1,0.181,-4.541,0,0.0311,118.992,4,0.745,1
6HdM7gzXVgcpepv276raog,Dr. Alban,It's My Life,239933,0.00332,0.933,0.0365,7,0.0983,-7.703,1,0.0536,128.701,4,0.472,1
21aT5lIYHjyBIFrXNbNY5U,Echt,Du trägst keine Liebe in dir,261933,0.0245,0.809,0.0,10,0.13,-7.668,1,0.0307,112.02,4,0.81,1
0RTzJVkunbGwuRjXDFHnjf,Axwell /\ Ingrosso,Dreamer,251147,0.0237,0.847,0.0,10,0.212,-5.303,1,0.0352,126.017,4,0.611,1
6lXKNdOsnaLv9LwulZbxNl,Peter Schilling,Major Tom,299560,0.146,0.469,0.0187,4,0.108,-10.782,0,0.063,163.065,4,0.862,1
06hsdMbBxWGqBO0TV0Zrkf,Rednex,Cotton Eye Joe,194000,0.0129,0.936,0.000892,9,0.0367,-7.536,1,0.0776,131.986,4,0.598,1
6KAtHNic0deGhGNMaq9oMI,Avicii,My Feelings For You - Radio Edit,169760,0.0372,0.993,0.0664,6,0.367,-2.509,0,0.074,128.012,4,0.125,1
26haJjtanhamtf25RXH0MO,Martin Solveig,All Stars,170322,0.17,0.723,0.000672,10,0.0579,-3.479,0,0.0486,124.05,4,0.604,1
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,157605,0.177,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,1
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart,152913,0.0404,0.744,0.00016,10,0.074,-6.806,0,0.0295,124.08,4,0.631,1
4NoS6rrdfwBBJNrQnosub4,Jan Delay,Klar,295440,0.369,0.751,0.0,10,0.0553,-4.029,1,0.143,99.561,4,0.926,1
5TgD3Wh5ZUZnUU4tmVvJbx,Various Artists,It's Raining Men,212000,0.207,0.898,0.00118,5,0.702,-6.371,0,0.0702,136.282,4,0.657,1
2Ld2LehpgQNREMxl9LlIzm,Vengaboys,"Boom, Boom, Boom, Boom!!",202570,0.0134,0.935,0.411,11,0.0244,-4.595,0,0.0407,138.479,4,0.968,1
0JhKJg5ejeQ8jq89UQtnw8,Avicii,Levels - Radio Edit,199903,0.0585,0.881,0.714,1,0.311,-5.851,0,0.0372,126.035,4,0.415,1
59VRFpPnC8pOhIH2WCWXF9,Whigfield,Saturday Night - Radio Mix,247405,0.0449,0.784,0.0918,11,0.0964,-11.776,1,0.0379,129.981,4,0.964,1
5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI,STAY (with Justin Bieber),141805,0.0383,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,1
39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Levitating,203807,0.0561,0.884,0.0,6,0.213,-2.278,0,0.0753,103.014,4,0.914,1
50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,207853,0.281,0.859,0.0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,1
4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,178146,0.335,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,0.688,1
0z8hI3OPS8ADPWtoCjjLl6,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),184104,0.0297,0.808,0.000127,11,0.103,-4.501,1,0.117,123.988,4,0.494,1
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,174000,0.122,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,1
37BZB0z9T8Xu7U3e65qxFy,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013,0.0215,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,1
0t1kP63rueHleOhQkYSXFY,BTS,Dynamite,199053,0.0112,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,1
6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,175426,0.0384,0.791,0.0,1,0.157,-4.689,1,0.124,102.071,4,0.756,1
1058fW9H3fZA6QjYCdOBad,Camila Cabello,Don't Go Yet,164842,0.0492,0.796,0.0,10,0.0442,-6.967,0,0.103,110.108,4,0.61,1
